Date,Open,High,Low,Close,Volume
2021-09-21,168.75,168.99,166.62,167.18,55617560
2021-09-22,167.55,169.45,167.05,169.0,48228060
2021-09-23,169.0,171.45,169.0,170.8,47588280
2021-09-24,170.1,171.46,169.67,171.28,42324820
2021-09-27,168.57,170.78,166.98,170.29,72689000
2021-09-28,167.89,168.46,164.51,165.8,88616384
2021-09-29,166.11,167.56,164.89,165.06,51245360
2021-09-30,165.8,166.39,163.7,164.25,56940660
2021-10-01,164.45,165.46,162.8,164.16,56712340
2021-10-04,163.97,164.0,158.81,159.49,90461136
2021-10-05,160.22,163.04,160.12,161.05,65384160
2021-10-06,160.68,163.22,159.93,163.1,50659540
2021-10-07,164.58,166.29,164.15,165.12,48181500
2021-10-08,165.85,166.07,164.41,164.43,39964340
2021-10-11,163.75,164.63,161.91,162.31,40684060
2021-10-12,162.85,163.38,161.81,162.37,36391420
2021-10-13,163.49,164.42,163.05,164.21,48501720
2021-10-14,165.12,165.63,164.54,164.99,42240400
2021-10-15,165.57,170.52,165.2,170.45,103598816
2021-10-18,169.42,172.46,169.25,172.34,63482300
2021-10-19,171.71,172.73,171.1,172.21,47721580
2021-10-20,172.63,173.14,170.02,170.75,42795540
2021-10-21,170.71,172.01,170.15,171.75,37627700
2021-10-22,171.05,171.49,166.56,166.78,62781060
2021-10-25,166.75,167.39,164.88,166.02,44519120
2021-10-26,167.48,170.81,167.2,168.8,53966840
2021-10-27,169.4,171.85,168.57,169.62,54044480
2021-10-28,170.1,173.95,169.3,172.33,114174656
2021-10-29,165.0,168.74,163.67,168.62,129721536
2021-11-01,168.09,168.79,164.6,165.91,72177584
2021-11-02,165.75,166.56,164.18,165.64,52551800
2021-11-03,165.45,169.75,164.88,169.2,67943776
2021-11-04,168.5,174.93,168.25,173.85,107060400
2021-11-05,173.85,178.31,173.85,175.95,99939024
2021-11-08,176.16,178.95,174.39,174.45,61479840
2021-11-09,175.76,179.69,175.07,178.81,85898440
2021-11-10,178.19,180.27,173.15,174.1,80548440
2021-11-11,175.65,177.16,173.37,173.62,45288120
2021-11-12,174.25,177.04,172.35,176.26,53788680
2021-11-15,176.85,179.69,176.29,177.28,58594380
2021-11-16,176.95,178.82,176.26,177.03,44341420
2021-11-17,178.24,179.36,177.27,177.45,51205400
2021-11-18,178.32,185.21,178.05,184.8,114070760
2021-11-19,185.63,188.11,183.79,183.83,98924064
2021-11-22,183.82,185.67,178.38,178.63,96957000
2021-11-23,179.25,181.05,176.39,179.0,73844920
2021-11-24,178.13,180.68,176.84,179.02,46560360
2021-11-26,180.1,181.68,175.21,175.23,59825940
2021-11-29,177.38,179.8,176.58,178.08,65311140
2021-11-30,178.18,179.29,174.6,175.35,80022144
2021-12-01,177.25,177.99,172.08,172.19,75139904
2021-12-02,173.0,174.63,171.19,171.87,64725760
2021-12-03,172.75,173.49,166.93,169.49,80711000
2021-12-06,169.65,173.7,166.93,171.37,68860000
2021-12-07,174.6,177.5,173.33,176.16,66410720
2021-12-08,176.15,177.18,174.75,176.16,45253660
2021-12-09,175.75,176.97,174.14,174.17,46061820
2021-12-10,175.42,175.93,170.5,172.21,60689760
2021-12-13,172.0,172.1,169.13,169.57,62169000
2021-12-14,167.55,169.5,166.44,169.09,55975280
2021-12-15,168.6,173.6,165.19,173.31,75794256
2021-12-16,173.37,174.17,168.16,168.87,60876840
2021-12-17,167.71,170.9,165.61,170.02,85755160
2021-12-20,166.85,167.87,165.6,167.08,57372660
2021-12-21,167.85,170.72,165.65,170.42,55955820
2021-12-22,169.27,172.05,168.5,171.04,55035460
2021-12-23,170.43,171.97,170.15,171.07,36788240
2021-12-27,171.04,172.94,169.22,169.67,58846820
2021-12-28,170.18,172.18,169.14,170.66,54711860
2021-12-29,170.84,171.21,168.6,169.2,35754040
2021-12-30,169.7,170.89,168.52,168.64,37583100
2021-12-31,168.96,169.35,166.56,166.72,47830380
2022-01-03,167.55,170.7,166.16,170.4,63869140
2022-01-04,170.44,171.4,166.35,167.52,70725160
2022-01-05,166.88,167.13,164.36,164.36,64302720
2022-01-06,163.45,164.8,161.94,163.25,51957780
2022-01-07,163.84,165.24,162.03,162.55,46605900
2022-01-10,160.59,161.66,156.3,161.49,87798304
2022-01-11,161.5,166.35,160.7,165.36,62805580
2022-01-12,166.57,166.88,164.42,165.21,50029120
2022-01-13,165.25,166.22,161.09,161.21,52188300
2022-01-14,160.15,162.25,159.8,162.14,45974860
2022-01-18,159.1,159.73,157.66,158.92,67441440
2022-01-19,158.76,159.25,156.25,156.3,53241920
2022-01-20,156.77,158.0,151.35,151.67,71973320
2022-01-21,149.95,150.9,142.07,142.64,163971440
2022-01-24,139.0,144.94,135.35,144.54,156044736
2022-01-25,142.24,143.6,138.15,139.99,90824656
2022-01-26,144.75,145.18,137.32,138.87,95601696
2022-01-27,140.8,144.24,139.35,139.64,77515800
2022-01-28,140.86,144.0,137.93,143.98,74391984
2022-01-31,144.75,150.36,144.3,149.57,78307440
2022-02-01,150.0,151.71,147.63,151.19,59219840
2022-02-02,155.05,155.07,148.86,150.61,87329760
2022-02-03,141.74,144.25,138.33,138.85,225531360
2022-02-04,155.61,161.2,150.61,157.64,253455856
2022-02-07,158.52,162.69,157.25,157.94,102624384
2022-02-08,156.75,161.79,155.55,161.41,76040360
2022-02-09,162.87,163.83,160.25,161.19,68785600
2022-02-10,158.35,160.72,157.75,159.0,68268120
2022-02-11,158.13,159.0,152.73,153.29,77100440
2022-02-14,151.75,158.45,151.65,155.17,83230704
2022-02-15,157.61,158.01,154.64,156.51,56970660
2022-02-16,155.79,158.83,154.73,158.1,52704280
2022-02-17,158.15,160.35,154.5,154.65,64032500
2022-02-18,155.5,155.5,150.89,152.6,63604100
2022-02-22,150.48,152.98,148.49,150.2,66128240
2022-02-23,151.65,151.76,144.65,144.83,64243560
2022-02-24,139.84,151.75,139.5,151.36,100785760
2022-02-25,150.55,153.99,149.21,153.79,62395360
2022-02-28,152.43,154.45,150.85,153.56,57683420
2022-03-01,152.73,154.1,149.98,151.14,44873580
2022-03-02,150.85,153.0,148.75,152.05,47334720
2022-03-03,153.53,153.93,146.86,147.9,65197200
2022-03-04,147.16,147.85,143.81,145.64,60983120
2022-03-07,145.44,146.09,137.42,137.45,86933856
2022-03-08,136.68,140.7,133.57,136.01,91662576
2022-03-09,139.5,140.25,136.83,139.28,82656656
2022-03-10,145.69,148.67,143.98,146.82,135062896
2022-03-11,149.57,149.68,145.37,145.52,68900560
2022-03-14,145.98,147.45,140.88,141.85,74086096
2022-03-15,142.85,147.99,142.0,147.37,75584600
2022-03-16,148.5,153.15,147.35,153.1,84957680
2022-03-17,152.64,157.5,152.14,157.24,72934840
2022-03-18,156.81,161.59,156.01,161.25,102962760
2022-03-21,161.12,163.08,159.55,161.49,66537520
2022-03-22,161.81,166.17,161.7,164.89,64086120
2022-03-23,163.71,166.37,162.69,163.41,55811860
2022-03-24,163.75,164.12,160.05,163.65,56798060
2022-03-25,164.0,165.37,162.25,164.77,49085500
2022-03-28,164.97,169.04,164.9,168.99,59853820
2022-03-29,170.38,170.83,167.87,169.31,66153600
2022-03-30,168.51,168.95,165.5,166.3,56167260
2022-03-31,166.44,166.5,162.95,163.0,59965780
2022-04-01,164.15,165.83,162.32,163.56,57089500
2022-04-04,164.12,168.39,163.21,168.35,50007960
2022-04-05,167.74,168.11,163.27,164.06,53728560
2022-04-06,161.65,162.2,157.25,158.76,79055760
2022-04-07,158.4,160.08,154.51,157.78,68136784
2022-04-08,156.75,157.37,154.23,154.46,46001660
2022-04-11,152.71,154.14,150.53,151.12,52112340
2022-04-12,153.69,155.1,150.38,150.79,55177440
2022-04-13,150.02,156.03,149.6,155.54,53390880
2022-04-14,155.39,155.9,151.47,151.71,51598140
2022-04-18,151.52,154.04,150.25,152.78,46513520
2022-04-19,152.03,158.65,151.55,158.12,54926420
2022-04-20,157.6,157.6,153.6,154.0,59630020
2022-04-21,154.71,156.74,147.59,148.3,63969320
2022-04-22,148.25,149.62,143.7,144.35,73078576
2022-04-25,144.02,146.22,142.31,146.07,61874980
2022-04-26,144.8,144.86,138.93,139.39,77529160
2022-04-27,140.19,141.95,135.78,138.17,71336304
2022-04-28,142.18,145.94,140.3,144.6,117316944
2022-04-29,129.85,130.76,121.62,124.28,272661728
2022-05-02,122.4,124.67,118.38,124.5,148788976
2022-05-03,124.05,126.22,122.83,124.25,79133360
2022-05-04,123.6,126.0,119.18,125.93,110745360
2022-05-05,123.0,123.5,115.07,116.41,144391216
2022-05-06,114.85,119.05,113.08,114.77,124259904
2022-05-09,111.31,114.0,107.96,108.79,128124384
2022-05-10,111.25,112.64,107.17,108.86,105433824
2022-05-11,108.1,110.16,104.43,105.37,109703640
2022-05-12,102.75,110.78,102.41,106.93,132025136
2022-05-13,109.07,113.18,107.8,113.06,93684560
2022-05-16,113.1,113.99,110.35,110.81,74565744
2022-05-17,113.28,115.8,111.28,115.37,76447744
2022-05-18,111.44,112.85,106.25,107.11,108379184
2022-05-19,106.28,110.03,106.19,107.32,88142544
2022-05-20,109.57,109.9,105.01,107.59,99500640
2022-05-23,108.46,108.82,103.95,107.56,107797360
2022-05-24,104.03,105.4,101.26,104.1,102934680
2022-05-25,103.66,108.17,103.65,106.78,93120096
2022-05-26,107.97,112.67,107.45,111.08,93002600
2022-05-27,113.55,115.19,112.63,115.15,93660160
2022-05-31,116.28,121.99,115.67,120.21,144634160
2022-06-01,122.26,125.18,120.62,121.68,127528976
2022-06-02,121.68,125.61,120.05,125.51,100560680
2022-06-03,124.2,124.4,121.05,122.35,97603320
2022-06-06,125.25,128.99,123.81,124.79,135269024
2022-06-07,122.0,124.1,120.63,123.0,85156712
2022-06-08,122.61,123.75,120.75,121.18,64926592
2022-06-09,119.99,121.3,116.1,116.15,67029840
2022-06-10,113.42,114.5,109.05,109.65,87412248
2022-06-13,104.19,106.54,101.86,103.67,99277744
2022-06-14,104.19,104.88,101.43,102.31,69728760
2022-06-15,103.86,109.06,103.53,107.67,85011056
2022-06-16,104.47,104.58,102.01,103.66,82186304
2022-06-17,102.8,106.98,102.51,106.22,99772144
2022-06-21,108.2,111.63,103.56,108.68,70901248
2022-06-22,107.43,112.13,107.02,108.95,60040132
2022-06-23,110.39,113.0,107.93,112.44,64345300
2022-06-24,112.38,116.71,111.43,116.46,69867616
2022-06-27,117.09,117.98,112.7,113.22,62133240
2022-06-28,113.5,114.85,107.04,107.4,75172032
2022-06-29,107.38,110.99,106.91,108.92,66375340
2022-06-30,108.11,108.18,102.52,106.21,97679400
2022-07-01,106.29,109.75,105.85,109.56,73021168
2022-07-05,107.6,114.08,106.32,113.5,76684416
2022-07-06,113.21,115.48,112.01,114.33,66958884
2022-07-07,113.85,116.99,113.49,116.33,57872324
2022-07-08,114.6,116.58,113.69,115.54,45719696
2022-07-11,114.08,114.3,110.87,111.75,53540020
2022-07-12,112.16,113.23,108.34,109.22,54280260
2022-07-13,107.03,111.78,106.01,110.4,61353820
2022-07-14,110.24,111.18,107.58,110.63,51163140
2022-07-15,112.5,115.59,111.59,113.55,84317824
2022-07-18,115.0,117.24,113.15,113.76,59115420
2022-07-19,115.7,118.95,114.03,118.21,60990040
2022-07-20,118.61,123.47,118.32,122.77,71268320
2022-07-21,123.2,124.85,121.26,124.63,60239900
2022-07-22,125.01,125.5,121.35,122.42,51463800
2022-07-25,122.69,123.64,120.03,121.14,50221260
2022-07-26,115.79,118.15,114.53,114.81,67075060
2022-07-27,117.31,121.9,117.16,120.97,61582016
2022-07-28,121.57,122.84,118.08,122.28,82245544
2022-07-29,134.9,137.65,132.41,134.95,148892896
2022-08-01,134.96,138.83,133.51,135.39,76846912
2022-08-02,134.72,137.44,134.09,134.16,61922428
2022-08-03,136.21,140.49,136.05,139.52,71827776
2022-08-04,140.58,143.56,139.55,142.57,70337440
2022-08-05,140.1,142.86,139.6,140.8,50686860
2022-08-08,142.05,144.23,138.29,139.41,52089720
2022-08-09,138.05,138.95,136.21,137.83,40434720
2022-08-10,142.9,144.6,141.01,142.69,54358680
2022-08-11,143.86,144.49,139.76,140.64,44677400
2022-08-12,142.05,143.57,140.12,143.55,47643480
2022-08-15,142.8,143.76,141.49,143.18,39014580
2022-08-16,143.9,146.57,142.0,144.78,58802720
2022-08-17,142.69,143.38,140.78,142.1,47914720
2022-08-18,141.32,142.77,140.38,142.3,37289760
2022-08-19,140.47,141.11,137.91,138.23,47792840
2022-08-22,135.72,136.32,132.85,133.22,50461500
2022-08-23,133.41,134.99,132.95,133.62,36252100
2022-08-24,132.75,135.47,132.1,133.8,38626980
2022-08-25,135.26,137.42,134.28,137.28,37496280
2022-08-26,136.55,137.83,130.5,130.75,53322660
2022-08-29,129.9,131.95,128.77,129.79,48101640
2022-08-30,131.25,132.07,126.85,128.73,48479580
2022-08-31,129.36,130.55,126.76,126.77,52636768
2022-09-01,125.97,127.99,123.67,127.82,56282260
2022-09-02,129.78,131.38,126.39,127.51,57040600
2022-09-06,127.91,128.53,124.84,126.11,43558300
2022-09-07,125.96,129.74,125.43,129.48,47749444
2022-09-08,127.4,130.26,127.18,129.82,43418948
2022-09-09,130.81,133.61,130.81,133.27,49109924
2022-09-12,134.07,136.46,134.01,136.45,50954204
2022-09-13,130.86,131.34,126.33,126.82,71803416
2022-09-14,127.61,128.82,126.36,128.63,44942232
