Date,Open,High,Low,Close,Volume
2020-04-07,171.79,173.39,166.01,168.83,31411920
2020-04-08,171.25,175.0,167.74,174.28,21664198
2020-04-09,175.9,177.08,171.57,175.19,23534288
2020-04-13,173.67,175.0,169.45,174.79,19355356
2020-04-14,178.98,181.22,176.62,178.17,21011816
2020-04-15,175.19,178.19,172.82,176.97,17423004
2020-04-16,177.95,178.05,172.51,176.25,23593228
2020-04-17,179.2,180.28,176.66,179.24,20974750
2020-04-20,177.41,180.5,176.77,178.24,16110664
2020-04-21,175.25,175.38,168.34,170.8,24850528
2020-04-22,178.45,184.78,178.14,182.28,33369932
2020-04-23,184.08,187.05,183.15,185.13,21426604
2020-04-24,183.23,190.41,180.82,190.07,28868528
2020-04-27,192.66,193.75,187.41,187.5,29197750
2020-04-28,188.66,189.2,182.56,182.91,21730986
2020-04-29,190.93,196.91,190.0,194.19,45954520
2020-04-30,206.92,209.69,201.57,204.71,46230116
2020-05-01,201.6,207.28,199.05,202.27,30415580
2020-05-04,200.2,205.91,198.76,205.26,19250672
2020-05-05,207.02,210.38,206.5,207.07,21071224
2020-05-06,208.12,211.6,206.66,208.47,21856964
2020-05-07,211.16,211.6,209.04,211.26,15151976
2020-05-08,212.24,213.21,210.85,212.35,12524048
2020-05-11,210.89,215.0,210.37,213.18,12911948
2020-05-12,213.29,215.28,210.0,210.1,14704647
2020-05-13,209.43,210.78,202.11,205.1,20684560
2020-05-14,202.56,206.93,200.69,206.81,17178948
2020-05-15,205.27,211.34,204.12,210.88,19383154
2020-05-18,212.15,214.64,210.94,213.19,20167444
2020-05-19,213.27,220.49,212.83,216.88,31843152
2020-05-20,223.5,231.34,223.19,229.97,50162876
2020-05-21,234.72,237.2,231.2,231.39,47782636
2020-05-22,231.51,235.99,228.74,234.91,33925564
2020-05-26,239.77,240.9,231.67,232.2,33178318
2020-05-27,229.07,230.56,221.13,229.14,34697552
2020-05-28,224.3,231.63,224.0,225.46,29423012
2020-05-29,225.2,227.49,222.88,225.09,23322476
2020-06-01,224.59,232.44,223.5,231.91,18223840
2020-06-02,230.94,233.0,226.56,232.72,20919018
2020-06-03,232.11,232.65,228.53,230.16,15380282
2020-06-04,229.56,231.63,224.61,226.29,17041480
2020-06-05,226.71,231.35,225.31,230.77,16750438
2020-06-08,229.03,231.55,227.41,231.4,15466499
2020-06-09,231.52,239.77,230.41,238.67,27462872
2020-06-10,240.96,241.21,235.28,236.73,20720708
2020-06-11,229.94,232.89,223.55,224.43,26708164
2020-06-12,229.9,231.66,224.5,228.58,22091388
2020-06-15,225.09,233.77,224.8,232.5,15340264
2020-06-16,237.14,238.46,233.0,235.65,15236691
2020-06-17,235.0,237.59,231.73,235.53,19578124
2020-06-18,234.99,236.14,232.15,235.94,15782452
2020-06-19,237.79,240.83,235.55,238.79,30081292
2020-06-22,238.56,240.7,236.91,239.22,18917782
2020-06-23,241.28,245.19,239.86,242.24,24017916
2020-06-24,241.2,243.22,232.68,234.02,20834904
2020-06-25,234.62,237.3,232.74,235.68,18704340
2020-06-26,232.64,233.09,215.4,216.08,76343936
2020-06-29,209.75,220.75,207.11,220.64,58514280
2020-06-30,220.59,227.5,218.47,227.07,33927068
2020-07-01,228.5,239.0,227.56,237.55,43399740
2020-07-02,239.0,240.0,232.61,233.42,30633620
2020-07-06,233.76,240.4,232.27,240.28,26206158
2020-07-07,239.41,247.65,238.82,240.86,27887786
2020-07-08,238.11,246.99,236.59,243.58,29791340
2020-07-09,245.0,246.53,239.24,244.5,22174896
2020-07-10,243.69,245.49,239.32,245.07,22982716
2020-07-13,247.0,250.15,238.42,239.0,24674874
2020-07-14,236.76,240.33,232.03,239.73,23378056
2020-07-15,241.55,244.82,238.05,240.28,19133562
2020-07-16,238.0,241.76,236.33,240.93,18880704
2020-07-17,241.0,244.16,237.86,242.03,18152412
2020-07-20,240.06,246.05,235.63,245.42,20872224
2020-07-21,246.22,246.91,240.08,241.75,19409688
2020-07-22,240.26,241.9,238.12,239.87,15427885
2020-07-23,239.63,242.42,231.75,232.6,21771802
2020-07-24,230.19,233.49,226.9,230.71,18325812
2020-07-27,231.46,234.95,230.83,233.5,13163083
2020-07-28,234.63,234.96,229.83,230.12,14170112
2020-07-29,231.14,233.7,230.31,233.29,13588317
2020-07-30,230.22,234.89,229.0,234.5,20615306
2020-07-31,255.82,255.85,249.0,253.67,53030036
2020-08-03,252.65,255.4,250.33,251.96,23134104
2020-08-04,251.56,252.8,247.43,249.83,17183532
2020-08-05,250.19,252.27,247.77,249.12,13088361
2020-08-06,249.04,266.6,248.66,265.28,45241612
2020-08-07,264.08,278.89,263.43,268.44,72766368
2020-08-10,268.04,273.86,259.69,263.0,30248826
2020-08-11,260.19,265.92,255.13,256.13,28238284
2020-08-12,258.97,263.9,258.11,259.89,21428328
2020-08-13,261.55,265.16,259.57,261.3,17373970
2020-08-14,262.31,262.65,258.68,261.24,14792708
2020-08-17,262.5,264.1,259.4,261.16,13351062
2020-08-18,260.95,265.15,259.26,262.34,18690384
2020-08-19,261.39,267.91,261.35,262.59,23291464
2020-08-20,261.5,269.63,261.46,269.01,20299688
2020-08-21,268.69,270.49,266.42,267.01,15538615
2020-08-24,271.07,277.25,268.77,271.39,23685604
2020-08-25,272.41,283.09,270.26,280.82,42127240
2020-08-26,284.0,304.67,284.0,303.91,69015152
2020-08-27,300.16,301.23,292.02,293.22,30301308
2020-08-28,295.0,297.23,290.98,293.66,17172416
2020-08-31,293.95,296.88,291.55,293.2,17345134
2020-09-01,294.71,301.49,292.71,295.44,17320872
2020-09-02,298.88,303.6,293.05,302.5,24341368
2020-09-03,295.99,297.6,283.63,291.12,32294092
2020-09-04,287.25,289.0,271.14,282.73,30333672
2020-09-08,271.28,279.3,269.42,271.16,24863996
2020-09-09,275.77,278.48,271.35,273.72,22918768
2020-09-10,275.51,279.16,267.03,268.09,24814668
2020-09-11,270.06,271.39,262.64,266.61,18913884
2020-09-14,270.95,276.64,265.7,266.15,24093830
2020-09-15,270.67,274.52,269.3,272.42,18478530
2020-09-16,267.29,272.44,261.79,263.52,29207594
2020-09-17,258.28,261.5,250.19,254.82,31281440
2020-09-18,258.4,259.2,250.05,252.53,28130768
2020-09-21,247.54,249.95,244.13,248.15,24709378
2020-09-22,253.31,255.32,248.22,254.75,30293104
2020-09-23,255.26,257.99,248.15,249.02,19641266
2020-09-24,246.5,252.24,245.62,249.53,20006750
2020-09-25,249.4,255.75,246.61,254.82,18351312
2020-09-28,259.4,259.6,254.82,256.82,18826254
2020-09-29,257.81,263.33,256.9,261.79,20215504
2020-09-30,261.98,266.08,260.1,261.9,20142546
2020-10-01,265.35,268.33,264.8,266.63,20009800
2020-10-02,261.21,265.15,259.18,259.94,16367597
2020-10-05,262.2,264.87,260.84,264.65,12822252
2020-10-06,261.78,265.69,258.24,258.66,18696916
2020-10-07,259.21,260.18,254.82,258.12,23133416
2020-10-08,259.75,264.62,259.15,263.76,16312762
2020-10-09,264.52,264.75,262.17,264.45,14107803
2020-10-12,270.2,280.18,267.87,275.75,31019256
2020-10-13,277.58,279.1,273.39,276.14,18063344
2020-10-14,277.62,278.75,271.5,271.82,15601154
2020-10-15,267.6,269.04,263.67,266.72,15416064
2020-10-16,267.38,271.37,265.3,265.93,16622702
2020-10-19,265.53,268.55,259.88,261.4,13586955
2020-10-20,263.06,269.7,262.88,267.56,18763246
2020-10-21,279.56,283.05,276.37,278.73,28998638
2020-10-22,279.87,282.45,275.04,278.12,16720026
2020-10-23,278.8,285.24,276.82,284.79,17535156
2020-10-26,283.16,285.23,274.26,277.11,21322924
2020-10-27,278.76,284.51,276.31,283.29,16287249
2020-10-28,278.79,278.79,267.26,267.67,23121808
2020-10-29,276.55,283.6,273.78,280.83,32368118
2020-10-30,274.5,276.7,259.1,263.11,47299000
2020-11-02,264.6,270.47,257.34,261.36,27165680
2020-11-03,263.16,270.05,260.88,265.3,17961860
2020-11-04,281.0,288.94,278.62,287.38,35364424
2020-11-05,291.9,297.38,288.95,294.68,23823632
2020-11-06,293.95,294.6,288.06,293.41,13890974
2020-11-09,289.87,292.58,278.53,278.77,25117650
2020-11-10,273.1,274.0,264.0,272.43,29067692
2020-11-11,273.47,278.4,272.48,276.48,14956950
2020-11-12,277.18,279.75,274.43,275.08,12914206
2020-11-13,277.72,277.76,273.1,276.95,10400101
2020-11-16,275.05,279.41,274.63,278.96,12970352
2020-11-17,277.68,277.68,273.29,275.0,15040297
2020-11-18,274.52,277.39,271.84,271.97,12152945
2020-11-19,271.02,273.47,269.19,272.94,12963658
2020-11-20,272.56,273.0,269.41,269.7,18122412
2020-11-23,270.89,270.95,264.53,268.43,20990786
2020-11-24,268.49,277.82,267.87,276.92,16930424
2020-11-25,278.14,280.18,272.65,275.59,12467009
2020-11-27,277.39,279.13,274.82,277.81,7808426
2020-11-30,276.03,277.7,271.01,276.97,16693336
2020-12-01,279.16,289.3,278.96,286.55,20777906
2020-12-02,285.36,291.78,280.82,287.52,17361624
2020-12-03,286.25,286.65,281.07,281.85,12921694
2020-12-04,280.3,283.46,279.3,279.7,10880299
2020-12-07,279.19,288.49,278.2,285.58,13007665
2020-12-08,286.01,286.43,281.55,283.4,10747650
2020-12-09,283.66,287.63,271.75,277.92,25189708
2020-12-10,275.54,278.73,271.86,277.12,20065092
2020-12-11,274.53,276.48,270.25,273.55,14391401
2020-12-14,273.37,277.22,271.56,274.19,16376880
2020-12-15,274.83,276.08,267.47,275.55,23979460
2020-12-16,274.76,277.86,272.51,275.67,15884999
2020-12-17,277.07,280.44,273.61,274.48,16377844
2020-12-18,275.77,278.0,271.14,276.4,26693248
2020-12-21,272.98,274.67,267.79,272.79,16553740
2020-12-22,271.5,271.5,264.63,267.09,17335000
2020-12-23,266.89,272.17,266.23,268.11,14329038
2020-12-24,268.88,270.4,266.2,267.4,6702033
2020-12-28,268.74,277.3,265.66,277.0,23299708
2020-12-29,276.95,280.51,276.28,276.78,16382995
2020-12-30,277.95,278.08,271.71,271.87,11803795
2020-12-31,272.0,277.09,269.81,273.16,12900408
2021-01-04,274.78,275.0,265.2,268.94,15106113
2021-01-05,268.29,272.4,268.21,270.97,9871557
2021-01-06,262.0,267.75,260.01,263.31,24354148
2021-01-07,265.9,271.61,264.78,268.74,15789756
2021-01-08,268.31,268.95,263.18,267.57,18528252
2021-01-11,260.48,263.47,255.9,256.84,30412286
2021-01-12,256.63,259.72,250.3,251.09,26449944
2021-01-13,251.55,253.95,249.2,251.64,19528938
2021-01-14,253.4,255.03,244.61,245.64,29739404
2021-01-15,247.9,253.86,247.16,251.36,24942930
2021-01-19,256.9,262.2,252.72,261.1,28028546
2021-01-20,268.93,270.32,263.6,267.48,25199920
2021-01-21,269.26,273.6,267.49,272.87,20838688
2021-01-22,272.01,278.47,272.0,274.5,21954042
2021-01-25,278.14,280.1,271.51,278.01,19086990
2021-01-26,278.14,285.39,277.81,282.05,19373636
2021-01-27,282.53,283.45,268.12,272.14,35346192
2021-01-28,277.18,286.79,264.7,265.0,37758844
2021-01-29,265.3,266.56,254.85,258.33,30389500
2021-02-01,259.52,264.17,254.91,262.01,22914256
2021-02-02,264.0,268.85,263.27,267.08,17320788
2021-02-03,265.62,269.2,263.84,266.65,14223377
2021-02-04,267.01,268.16,264.0,266.49,16059958
2021-02-05,266.8,269.17,265.67,268.1,12454367
2021-02-08,268.75,269.86,265.0,266.58,13755191
2021-02-09,266.44,273.39,265.75,269.45,14613375
2021-02-10,272.45,273.8,267.72,271.87,14687152
2021-02-11,271.89,273.58,268.49,270.39,12828572
2021-02-12,270.52,271.18,268.34,270.5,9097597
2021-02-16,270.8,276.6,270.05,273.97,15417243
2021-02-17,271.24,273.97,269.58,273.57,12763240
2021-02-18,269.56,271.95,266.03,269.39,15249134
2021-02-19,269.86,270.27,260.15,261.56,25622588
2021-02-22,257.95,263.07,257.53,260.33,17434872
2021-02-23,259.5,267.46,254.96,265.86,21924556
2021-02-24,262.32,266.38,258.39,264.31,15736123
2021-02-25,262.3,266.94,254.04,254.69,19053142
2021-02-26,256.47,265.55,256.47,257.62,26619516
2021-03-01,260.82,266.65,257.9,264.91,22157256
2021-03-02,265.78,266.71,258.65,259.0,15191722
2021-03-03,260.29,260.99,255.1,255.41,15513515
2021-03-04,256.47,266.49,253.5,257.64,31626464
2021-03-05,260.67,265.45,255.61,264.28,26820056
2021-03-08,265.55,265.58,255.05,255.31,18391768
2021-03-09,261.18,268.53,259.81,265.74,22039740
2021-03-10,268.64,268.97,262.87,264.9,14210318
2021-03-11,268.11,277.9,267.82,273.88,21833980
2021-03-12,269.14,269.74,264.02,268.4,20600198
2021-03-15,269.08,275.96,268.5,273.75,16856746
2021-03-16,276.08,282.14,274.8,279.28,22437664
2021-03-17,275.7,286.23,275.41,284.01,21315044
2021-03-18,279.87,285.19,278.28,278.62,18754852
2021-03-19,281.22,292.8,281.19,290.11,38930536
2021-03-22,290.45,299.7,286.75,293.54,28273072
2021-03-23,293.15,298.0,289.81,290.63,23000928
2021-03-24,291.0,291.72,281.16,282.14,18675046
2021-03-25,280.98,288.06,277.75,278.74,24505648
2021-03-26,278.3,284.5,277.77,283.02,17629184
2021-03-29,285.77,293.18,284.7,290.82,21718832
2021-03-30,289.83,292.47,286.7,288.0,17474536
2021-03-31,289.99,296.5,288.61,294.53,19498156
2021-04-01,298.4,302.4,296.6,298.66,17615980
2021-04-05,300.89,310.76,300.68,308.91,28237006
2021-04-06,308.84,311.35,305.25,306.26,17335246
2021-04-07,306.34,314.25,305.5,313.09,22855240
2021-04-08,314.85,315.88,310.05,313.02,20894148
2021-04-09,311.4,314.74,310.33,312.46,15988568
2021-04-12,311.05,312.15,307.93,311.54,10881935
2021-04-13,312.21,314.43,309.32,309.76,14036927
2021-04-14,307.3,308.03,301.95,302.82,17421392
2021-04-15,306.34,310.14,304.1,307.82,14558273
2021-04-16,308.17,308.95,304.61,306.18,13059163
2021-04-19,305.01,307.7,300.56,302.24,14553507
2021-04-20,301.99,305.1,297.21,302.65,16796442
2021-04-21,301.94,301.98,297.39,301.47,14863474
2021-04-22,301.33,302.92,296.04,296.52,16375350
2021-04-23,298.76,302.59,297.15,301.13,17559498
2021-04-26,303.34,305.8,301.56,303.04,16172593
2021-04-27,304.28,305.34,301.11,303.57,15309256
2021-04-28,307.36,310.92,305.37,307.1,33907208
2021-04-29,330.12,331.81,321.61,329.51,56526772
2021-04-30,326.14,329.82,324.5,325.08,26332424
2021-05-03,326.17,328.55,321.84,322.58,18719462
2021-05-04,320.02,322.19,313.12,318.36,24032556
2021-05-05,318.19,321.06,314.49,315.02,15577605
2021-05-06,314.52,320.24,313.27,320.02,19012240
2021-05-07,322.38,322.94,318.75,319.08,15916743
2021-05-10,314.35,314.58,304.83,305.97,24239170
2021-05-11,300.75,306.84,299.69,306.53,18920086
2021-05-12,301.13,304.96,298.19,302.55,24641010
2021-05-13,306.08,308.86,302.77,305.26,18079160
2021-05-14,309.54,316.85,309.08,315.94,19245724
2021-05-17,313.55,315.68,311.58,315.46,15401343
2021-05-18,315.59,316.5,309.81,309.96,14522403
2021-05-19,304.19,314.66,303.57,313.59,19106244
2021-05-20,313.58,319.25,313.16,318.61,17320240
2021-05-21,319.29,319.93,315.81,316.23,13600901
2021-05-24,318.21,325.95,318.03,324.63,16445356
2021-05-25,327.08,329.18,324.8,327.79,16436965
2021-05-26,328.35,329.83,325.82,327.66,9686917
2021-05-27,328.0,333.78,326.76,332.75,20477726
2021-05-28,331.0,332.87,328.33,328.73,12037430
2021-06-01,330.15,331.42,326.64,329.13,11765906
2021-06-02,330.38,331.87,327.12,329.15,11654275
2021-06-03,325.78,327.38,323.48,326.04,12610788
2021-06-04,325.9,332.45,325.18,330.35,13289383
2021-06-07,329.48,337.69,328.93,336.58,20136708
2021-06-08,336.7,338.3,332.24,333.68,14580464
2021-06-09,335.74,336.8,330.0,330.25,13727946
2021-06-10,330.79,333.94,328.55,332.46,13240229
2021-06-11,332.58,332.83,328.93,331.26,13587916
2021-06-14,331.9,336.82,329.81,336.77,12250799
2021-06-15,336.99,339.92,335.03,336.75,15795226
2021-06-16,336.69,337.55,328.72,331.08,17232156
2021-06-17,330.49,337.98,330.15,336.51,17794080
2021-06-18,334.53,336.15,329.0,329.66,23039456
2021-06-21,331.09,332.92,327.65,332.29,11337522
2021-06-22,332.69,339.92,332.6,339.03,15345299
2021-06-23,339.35,343.42,338.2,340.59,14817824
2021-06-24,341.85,344.9,341.79,343.18,12329096
2021-06-25,342.59,344.12,339.68,341.37,14594444
2021-06-28,342.46,358.14,341.77,355.64,29156132
2021-06-29,356.27,356.74,349.05,351.89,21417304
2021-06-30,352.17,352.92,347.17,347.71,15107514
2021-07-01,346.82,354.67,346.5,354.39,17137020
2021-07-02,355.1,356.44,352.62,354.7,11524614
2021-07-06,356.5,358.79,349.18,352.78,13488455
2021-07-07,355.26,356.49,350.0,350.49,14218866
2021-07-08,345.73,348.33,342.56,345.65,14406457
2021-07-09,345.32,350.71,345.26,350.42,13018694
2021-07-12,351.23,354.19,349.64,353.16,10018624
2021-07-13,351.5,358.49,348.8,352.09,11455963
2021-07-14,354.56,355.2,346.73,347.63,13894221
2021-07-15,349.23,349.23,340.22,344.46,14781594
2021-07-16,344.91,345.99,340.14,341.16,11026093
2021-07-19,337.57,339.79,334.54,336.95,14372345
2021-07-20,338.8,343.45,334.5,341.66,11024277
2021-07-21,341.5,346.52,341.25,346.23,9279657
2021-07-22,346.68,351.54,345.21,351.19,12385441
2021-07-23,360.91,375.33,357.19,369.79,33694328
2021-07-26,369.58,374.44,368.22,372.46,14925222
2021-07-27,371.91,373.15,364.55,367.81,15705447
2021-07-28,374.56,377.55,366.93,373.28,29676910
2021-07-29,361.0,365.52,356.74,358.32,33413244
2021-07-30,354.0,360.73,352.94,356.3,15976179
2021-08-02,358.1,359.4,350.74,351.95,13180439
2021-08-03,352.73,353.77,347.7,351.24,12406054
2021-08-04,352.42,360.48,351.51,358.92,14180572
2021-08-05,359.64,363.9,356.9,362.97,10247207
2021-08-06,361.4,365.15,361.39,363.51,8925017
2021-08-09,363.76,365.77,360.75,361.61,7798872
2021-08-10,361.82,364.1,359.04,361.13,7469878
2021-08-11,362.1,362.36,357.81,359.96,8400332
2021-08-12,358.45,363.0,357.11,362.65,7175206
2021-08-13,362.97,364.66,361.48,363.18,7195724
2021-08-16,362.52,366.95,357.38,366.56,11232269
2021-08-17,362.98,364.67,355.07,358.45,12328737
2021-08-18,356.25,359.86,355.15,355.45,10042381
2021-08-19,351.35,357.57,351.0,355.12,12004535
2021-08-20,354.6,359.99,353.31,359.37,8697667
2021-08-23,359.44,365.69,359.1,363.35,10942007
2021-08-24,363.66,367.96,361.84,365.51,9235148
2021-08-25,365.6,370.86,365.4,368.39,9684519
2021-08-26,368.38,369.44,364.13,364.38,7888683
2021-08-27,365.1,373.74,364.08,372.63,11219142
2021-08-30,372.56,381.49,370.52,380.66,13547261
2021-08-31,379.95,382.76,378.8,379.38,12345350
2021-09-01,379.59,384.33,378.81,382.05,11567163
2021-09-02,381.5,381.75,374.06,375.28,14838274
2021-09-03,374.75,377.16,373.11,376.26,7511356
2021-09-07,375.88,382.96,373.15,382.18,10798920
2021-09-08,380.16,380.87,374.79,377.57,11067166
2021-09-09,377.64,379.83,376.56,378.0,9098941
2021-09-10,381.36,383.79,378.26,378.69,11549595
2021-09-13,381.68,381.75,374.35,376.51,13026275
2021-09-14,377.4,378.59,375.11,376.53,8711569
2021-09-15,377.0,377.56,367.67,373.92,17940296
2021-09-16,372.79,373.56,369.71,373.06,11934217
2021-09-17,371.4,371.41,361.59,364.72,26298966
2021-09-20,359.3,361.03,349.8,355.7,19822772
